interaction,user_id,week,timestamp,topic,question_id,question_topic,difficulty,time_spent_s,avg_time_all_users_s,correct
3122,user_progressive,4,2026-01-23 03:32:23,Statistics,Q87024,Continuous Distributions,5,215.84,170,1
3123,user_progressive,4,2026-01-23 19:22:13,Statistics,Q21837,Continuous Distributions,4,93.51,93,1
3124,user_progressive,4,2026-01-24 05:16:20,Statistics,Q86032,Continuous Distributions,4,261.88,198,0
3125,user_progressive,4,2026-01-24 06:24:51,Statistics,Q27915,Continuous Distributions,4,169.77,178,1
3126,user_progressive,4,2026-01-24 22:12:45,Statistics,Q73532,Continuous Distributions,3,147.51,113,0
3127,user_progressive,4,2026-01-24 22:44:25,Statistics,Q62226,Continuous Distributions,3,161.33,139,1
3128,user_progressive,4,2026-01-25 16:18:48,Statistics,Q46006,Continuous Distributions,4,130.14,90,0
3129,user_progressive,4,2026-01-26 13:44:43,Statistics,Q25739,Continuous Distributions,5,203.33,141,1
3130,user_progressive,4,2026-01-26 17:34:15,Statistics,Q84246,Continuous Distributions,3,251.2,157,1
3131,user_progressive,4,2026-01-27 00:01:11,Statistics,Q27271,Continuous Distributions,5,199.29,193,0
3132,user_progressive,4,2026-01-27 04:09:54,Statistics,Q88003,Continuous Distributions,5,284.07,203,0
3133,user_progressive,4,2026-01-27 20:18:48,Statistics,Q54824,Continuous Distributions,3,112.3,119,0
3134,user_progressive,4,2026-01-28 06:03:44,Statistics,Q51984,Continuous Distributions,5,268.03,193,0
3135,user_progressive,4,2026-01-28 14:16:12,Statistics,Q57661,Continuous Distributions,5,133.47,157,0
3136,user_progressive,4,2026-01-28 15:59:59,Statistics,Q11864,Continuous Distributions,5,74.08,132,0
3137,user_progressive,5,2026-01-29 09:04:26,Statistics,Q56440,Continuous Distributions,5,209.09,206,0
3138,user_progressive,5,2026-01-29 11:43:38,Statistics,Q17645,Continuous Distributions,5,105.48,107,1
3139,user_progressive,5,2026-01-30 03:22:59,Statistics,Q37505,Continuous Distributions,5,180.08,186,1
3140,user_progressive,5,2026-01-30 16:59:00,Statistics,Q43628,Continuous Distributions,5,160.59,152,0
3141,user_progressive,5,2026-01-31 02:27:47,Statistics,Q81416,Continuous Distributions,4,123.72,100,0
3142,user_progressive,5,2026-01-31 15:27:24,Statistics,Q18410,Continuous Distributions,4,110.85,116,1
3143,user_progressive,5,2026-02-01 06:32:58,Statistics,Q81072,Continuous Distributions,5,153.99,124,0
3144,user_progressive,5,2026-02-01 15:27:31,Statistics,Q96212,Continuous Distributions,5,113.95,112,0
3145,user_progressive,5,2026-02-02 00:56:20,Statistics,Q82715,Continuous Distributions,4,111.77,104,1
3146,user_progressive,5,2026-02-02 04:44:55,Statistics,Q78966,Continuous Distributions,3,214.31,160,0
3147,user_progressive,5,2026-02-02 18:47:10,Statistics,Q48160,Continuous Distributions,5,232.69,208,1
3148,user_progressive,5,2026-02-02 20:21:07,Statistics,Q75891,Continuous Distributions,3,81.07,107,1
3149,user_progressive,5,2026-02-03 00:55:34,Statistics,Q20737,Continuous Distributions,5,226.53,174,0
3150,user_progressive,5,2026-02-03 09:17:51,Statistics,Q26109,Continuous Distributions,3,139.62,156,1
3151,user_progressive,5,2026-02-03 10:04:43,Statistics,Q46658,Continuous Distributions,4,182.81,165,1
3152,user_progressive,5,2026-02-04 17:49:40,Statistics,Q10888,Continuous Distributions,4,186.71,193,0
3153,user_progressive,6,2026-02-05 23:44:09,Statistics,Q42433,Continuous Distributions,4,210.26,150,0
3154,user_progressive,6,2026-02-07 23:09:26,Statistics,Q37467,Continuous Distributions,4,176.21,146,1
3155,user_progressive,6,2026-02-08 06:33:49,Statistics,Q13785,Continuous Distributions,5,130.7,105,0
3156,user_progressive,6,2026-02-08 08:42:48,Statistics,Q20501,Continuous Distributions,4,114.05,111,0
3157,user_progressive,6,2026-02-08 09:22:21,Statistics,Q78644,Continuous Distributions,5,116.99,103,1
3158,user_progressive,6,2026-02-08 10:25:56,Statistics,Q34140,Continuous Distributions,3,269.13,206,1
3159,user_progressive,6,2026-02-08 11:30:19,Statistics,Q41636,Continuous Distributions,3,95.8,132,0
3160,user_progressive,6,2026-02-09 08:10:48,Statistics,Q78935,Continuous Distributions,4,131.7,183,1
3161,user_progressive,6,2026-02-10 00:22:21,Statistics,Q60802,Continuous Distributions,4,90.79,94,1
3162,user_progressive,6,2026-02-10 01:13:24,Statistics,Q46403,Continuous Distributions,4,135.7,174,0
3163,user_progressive,6,2026-02-10 04:12:30,Statistics,Q82804,Continuous Distributions,5,114.03,99,1
3164,user_progressive,6,2026-02-10 13:29:08,Statistics,Q87288,Continuous Distributions,3,115.79,99,1
3165,user_progressive,6,2026-02-11 00:37:13,Statistics,Q48287,Continuous Distributions,4,191.21,169,1
3166,user_progressive,6,2026-02-11 04:05:23,Statistics,Q24349,Continuous Distributions,4,162.48,132,1
3167,user_progressive,6,2026-02-11 08:51:40,Statistics,Q14240,Continuous Distributions,5,95.12,107,0
3168,user_progressive,6,2026-02-11 13:39:35,Statistics,Q48846,Continuous Distributions,3,137.38,114,0
3169,user_progressive,7,2026-02-12 13:24:50,Statistics,Q68554,Continuous Distributions,5,121.05,136,0
3170,user_progressive,7,2026-02-12 22:50:13,Statistics,Q30303,Continuous Distributions,3,174.57,188,1
3171,user_progressive,7,2026-02-13 03:16:03,Statistics,Q14769,Continuous Distributions,4,165.35,155,0
3172,user_progressive,7,2026-02-13 21:57:12,Statistics,Q62149,Continuous Distributions,4,189.4,147,0
3173,user_progressive,7,2026-02-14 05:00:05,Statistics,Q91962,Continuous Distributions,5,109.12,106,0
3174,user_progressive,7,2026-02-14 10:46:14,Statistics,Q65779,Continuous Distributions,4,178.81,171,1
3175,user_progressive,7,2026-02-15 00:27:57,Statistics,Q73186,Continuous Distributions,3,167.66,188,1
3176,user_progressive,7,2026-02-15 15:04:31,Statistics,Q88673,Continuous Distributions,4,143.45,167,1
3177,user_progressive,7,2026-02-15 22:20:28,Statistics,Q48133,Continuous Distributions,3,131.69,130,0
3178,user_progressive,7,2026-02-16 02:24:00,Statistics,Q54921,Continuous Distributions,3,177.22,194,0
3179,user_progressive,7,2026-02-16 05:07:42,Statistics,Q37575,Continuous Distributions,5,147.3,161,0
3180,user_progressive,7,2026-02-16 21:23:44,Statistics,Q25158,Continuous Distributions,5,99.93,104,0
3181,user_progressive,7,2026-02-17 07:22:39,Statistics,Q19489,Continuous Distributions,4,140.11,186,0
3182,user_progressive,7,2026-02-17 18:35:12,Statistics,Q91881,Continuous Distributions,3,190.03,206,1
3183,user_progressive,7,2026-02-17 21:25:54,Statistics,Q43656,Continuous Distributions,4,192.85,187,1
3184,user_progressive,7,2026-02-19 07:02:53,Statistics,Q15043,Continuous Distributions,4,118.45,140,1
3185,user_progressive,8,2026-02-19 11:56:15,Statistics,Q89652,Continuous Distributions,5,126.81,151,0
3186,user_progressive,8,2026-02-19 15:02:32,Statistics,Q67045,Continuous Distributions,4,160.08,161,1
3187,user_progressive,8,2026-02-19 19:34:22,Statistics,Q28074,Continuous Distributions,4,118.04,198,0
3188,user_progressive,8,2026-02-19 21:17:57,Statistics,Q36344,Continuous Distributions,4,147.48,126,1
3189,user_progressive,8,2026-02-21 16:13:29,Statistics,Q58973,Continuous Distributions,5,187.06,183,0
3190,user_progressive,8,2026-02-22 09:37:33,Statistics,Q60037,Continuous Distributions,4,143.49,155,1
3191,user_progressive,8,2026-02-22 22:41:15,Statistics,Q20508,Continuous Distributions,3,158.01,134,0
3192,user_progressive,8,2026-02-23 11:12:53,Statistics,Q27167,Continuous Distributions,4,95.84,99,1
3193,user_progressive,8,2026-02-23 11:31:27,Statistics,Q94701,Continuous Distributions,5,121.34,109,1
3194,user_progressive,8,2026-02-23 17:27:35,Statistics,Q98484,Continuous Distributions,4,80.32,111,1
3195,user_progressive,8,2026-02-24 07:03:02,Statistics,Q22515,Continuous Distributions,5,145.02,110,0
3196,user_progressive,8,2026-02-24 09:34:47,Statistics,Q62772,Continuous Distributions,4,141.28,160,0
3197,user_progressive,8,2026-02-24 12:49:57,Statistics,Q77322,Continuous Distributions,5,208.7,201,0
3198,user_progressive,8,2026-02-25 07:55:48,Statistics,Q65233,Continuous Distributions,4,166.85,150,1
3199,user_progressive,8,2026-02-26 01:14:13,Statistics,Q79428,Continuous Distributions,4,144.85,175,1
3200,user_progressive,8,2026-02-26 02:42:56,Statistics,Q12013,Continuous Distributions,4,188.39,172,1
3201,user_progressive,9,2026-02-26 11:57:18,Statistics,Q83850,Continuous Distributions,5,161.9,179,0
3202,user_progressive,9,2026-02-26 12:23:12,Statistics,Q56797,Continuous Distributions,3,183.96,181,1
3203,user_progressive,9,2026-02-26 14:35:31,Statistics,Q62282,Continuous Distributions,5,164.1,150,1
3204,user_progressive,9,2026-02-26 18:56:06,Statistics,Q38734,Continuous Distributions,4,173.49,153,0
3205,user_progressive,9,2026-02-27 17:46:04,Statistics,Q97078,Continuous Distributions,5,95.46,125,1
3206,user_progressive,9,2026-03-02 06:39:20,Statistics,Q11212,Continuous Distributions,4,197.02,196,0
3207,user_progressive,9,2026-03-02 19:09:11,Statistics,Q17050,Continuous Distributions,4,187.16,182,0
3208,user_progressive,9,2026-03-02 20:58:17,Statistics,Q88365,Continuous Distributions,3,167.81,184,1
3209,user_progressive,9,2026-03-02 23:32:21,Statistics,Q51978,Continuous Distributions,5,130.58,134,0
3210,user_progressive,9,2026-03-03 02:14:08,Statistics,Q23787,Continuous Distributions,5,123.82,127,1
3211,user_progressive,9,2026-03-03 19:46:17,Statistics,Q32238,Continuous Distributions,4,150.89,184,0
3212,user_progressive,9,2026-03-04 00:24:25,Statistics,Q90873,Continuous Distributions,4,75.91,129,1
3213,user_progressive,9,2026-03-04 01:04:29,Statistics,Q40504,Continuous Distributions,4,137.52,177,0
3214,user_progressive,9,2026-03-04 06:35:37,Statistics,Q37442,Continuous Distributions,5,196.49,168,0
3215,user_progressive,9,2026-03-04 07:26:19,Statistics,Q37104,Continuous Distributions,4,119.67,136,1
3216,user_progressive,9,2026-03-04 10:00:12,Statistics,Q55878,Continuous Distributions,5,108.49,147,1
3217,user_progressive,10,2026-03-05 12:01:18,Statistics,Q55868,Continuous Distributions,5,113.92,105,1
3218,user_progressive,10,2026-03-05 17:16:55,Statistics,Q24935,Continuous Distributions,4,85.4,108,0
3219,user_progressive,10,2026-03-05 22:03:30,Statistics,Q74374,Continuous Distributions,5,197.65,193,1
3220,user_progressive,10,2026-03-07 00:49:48,Statistics,Q10833,Continuous Distributions,5,151.84,116,1
3221,user_progressive,10,2026-03-07 11:29:58,Statistics,Q97053,Continuous Distributions,5,242.53,208,0
3222,user_progressive,10,2026-03-07 21:38:55,Statistics,Q86871,Continuous Distributions,5,133.89,177,0
3223,user_progressive,10,2026-03-09 05:26:33,Statistics,Q39775,Continuous Distributions,3,87.41,97,1
3224,user_progressive,10,2026-03-10 02:47:26,Statistics,Q37654,Continuous Distributions,5,222.6,199,0
3225,user_progressive,10,2026-03-10 08:03:08,Statistics,Q52617,Continuous Distributions,3,158.56,153,1
3226,user_progressive,10,2026-03-10 08:42:18,Statistics,Q55755,Continuous Distributions,4,103.02,180,0
3227,user_progressive,10,2026-03-10 14:03:58,Statistics,Q11091,Continuous Distributions,4,112.63,134,0
3228,user_progressive,10,2026-03-10 20:07:25,Statistics,Q39812,Continuous Distributions,3,132.57,147,0
3229,user_progressive,10,2026-03-10 20:46:24,Statistics,Q16298,Continuous Distributions,5,114.79,108,1
3230,user_progressive,10,2026-03-11 03:33:56,Statistics,Q20939,Continuous Distributions,5,221.27,201,0
3231,user_progressive,10,2026-03-11 15:29:23,Statistics,Q22085,Continuous Distributions,4,203.39,183,0
3232,user_progressive,10,2026-03-11 20:05:14,Statistics,Q35405,Continuous Distributions,4,139.59,162,1
3233,user_progressive,11,2026-03-13 01:09:59,Statistics,Q90600,Continuous Distributions,4,85.31,96,1
3234,user_progressive,11,2026-03-13 21:50:46,Statistics,Q36765,Continuous Distributions,3,117.37,129,1
3235,user_progressive,11,2026-03-14 15:59:30,Statistics,Q71784,Continuous Distributions,5,149.42,161,1
3236,user_progressive,11,2026-03-14 17:01:30,Statistics,Q58747,Continuous Distributions,4,219.13,202,1
3237,user_progressive,11,2026-03-14 22:08:58,Statistics,Q85447,Continuous Distributions,4,176.54,185,0
3238,user_progressive,11,2026-03-15 03:17:12,Statistics,Q31656,Continuous Distributions,5,180.61,206,1
3239,user_progressive,11,2026-03-15 07:38:24,Statistics,Q52994,Continuous Distributions,4,111.71,143,1
3240,user_progressive,11,2026-03-15 23:13:11,Statistics,Q32813,Continuous Distributions,3,180.96,186,0
3241,user_progressive,11,2026-03-16 01:39:58,Statistics,Q67141,Continuous Distributions,4,161,154,1
3242,user_progressive,11,2026-03-16 15:42:24,Statistics,Q24757,Continuous Distributions,5,64.23,112,0
3243,user_progressive,11,2026-03-16 22:27:47,Statistics,Q98856,Continuous Distributions,4,136.6,113,1
3244,user_progressive,11,2026-03-17 10:20:45,Statistics,Q95555,Continuous Distributions,3,156.14,138,0
3245,user_progressive,11,2026-03-17 19:21:57,Statistics,Q38434,Continuous Distributions,5,168.72,159,0
3246,user_progressive,11,2026-03-18 13:52:57,Statistics,Q43729,Continuous Distributions,5,200.19,175,0
3247,user_progressive,11,2026-03-19 07:06:04,Statistics,Q96528,Continuous Distributions,3,107.33,114,0
3248,user_progressive,11,2026-03-19 08:10:34,Statistics,Q28271,Continuous Distributions,5,190.64,202,1
3249,user_progressive,12,2026-03-19 09:23:52,Statistics,Q64247,Continuous Distributions,5,168.4,166,1
3250,user_progressive,12,2026-03-19 19:45:38,Statistics,Q72332,Continuous Distributions,4,188.24,208,0
3251,user_progressive,12,2026-03-19 20:31:57,Statistics,Q51316,Continuous Distributions,4,130.57,146,0
3252,user_progressive,12,2026-03-19 21:48:41,Statistics,Q52995,Continuous Distributions,3,202.82,186,1
3253,user_progressive,12,2026-03-20 18:44:12,Statistics,Q93157,Continuous Distributions,5,147.78,187,0
3254,user_progressive,12,2026-03-21 06:25:24,Statistics,Q76398,Continuous Distributions,4,193.95,177,0
3255,user_progressive,12,2026-03-22 01:25:21,Statistics,Q58585,Continuous Distributions,5,86.44,107,0
3256,user_progressive,12,2026-03-22 19:49:05,Statistics,Q18741,Continuous Distributions,4,185.17,192,1
3257,user_progressive,12,2026-03-22 21:35:33,Statistics,Q29624,Continuous Distributions,4,125.8,141,1
3258,user_progressive,12,2026-03-23 13:07:37,Statistics,Q62025,Continuous Distributions,5,203.76,191,0
3259,user_progressive,12,2026-03-24 08:02:21,Statistics,Q74481,Continuous Distributions,4,159.26,150,0
3260,user_progressive,12,2026-03-24 10:28:21,Statistics,Q63939,Continuous Distributions,4,83.07,127,1
3261,user_progressive,12,2026-03-24 16:12:01,Statistics,Q49052,Continuous Distributions,5,150,155,0
3262,user_progressive,12,2026-03-24 18:34:19,Statistics,Q30246,Continuous Distributions,3,147.15,199,1
3263,user_progressive,12,2026-03-24 21:44:04,Statistics,Q50991,Continuous Distributions,3,176.95,184,1
3264,user_progressive,12,2026-03-26 08:31:07,Statistics,Q50598,Continuous Distributions,4,105.84,135,1
3265,user_progressive,13,2026-03-26 13:22:28,Statistics,Q77741,Continuous Distributions,5,102.85,187,1
3266,user_progressive,13,2026-03-27 05:06:55,Statistics,Q78468,Continuous Distributions,3,93.4,150,0
3267,user_progressive,13,2026-03-27 10:28:04,Statistics,Q37886,Continuous Distributions,3,74.73,133,1
3268,user_progressive,13,2026-03-27 10:58:58,Statistics,Q65782,Continuous Distributions,3,91.59,159,1
3269,user_progressive,13,2026-03-28 04:49:08,Statistics,Q67064,Continuous Distributions,4,167.15,160,0
3270,user_progressive,13,2026-03-29 04:40:10,Statistics,Q66117,Continuous Distributions,5,87.06,93,0
3271,user_progressive,13,2026-03-29 22:32:51,Statistics,Q64354,Continuous Distributions,5,100.76,113,1
3272,user_progressive,13,2026-03-30 07:36:37,Statistics,Q60367,Continuous Distributions,5,152.94,150,0
3273,user_progressive,13,2026-03-30 16:59:23,Statistics,Q63360,Continuous Distributions,5,134.48,134,0
3274,user_progressive,13,2026-03-31 13:31:34,Statistics,Q79541,Continuous Distributions,5,144.28,176,1
3275,user_progressive,13,2026-03-31 16:39:33,Statistics,Q44729,Continuous Distributions,4,221.96,205,0
3276,user_progressive,13,2026-03-31 19:40:24,Statistics,Q90633,Continuous Distributions,4,155.51,190,0
3277,user_progressive,13,2026-04-01 00:35:24,Statistics,Q26800,Continuous Distributions,4,92.51,155,0
3278,user_progressive,13,2026-04-01 04:38:44,Statistics,Q99439,Continuous Distributions,5,213.44,209,1
3279,user_progressive,13,2026-04-01 08:00:48,Statistics,Q60821,Continuous Distributions,4,113.54,145,0
3280,user_progressive,13,2026-04-01 12:26:10,Statistics,Q11257,Continuous Distributions,5,197.87,189,1
3281,user_progressive,14,2026-04-02 10:40:28,Statistics,Q76795,Continuous Distributions,3,60.46,90,1
3282,user_progressive,14,2026-04-02 16:51:26,Statistics,Q97040,Continuous Distributions,5,112.4,133,0
3283,user_progressive,14,2026-04-03 07:20:33,Statistics,Q69961,Continuous Distributions,4,213.43,209,0
3284,user_progressive,14,2026-04-05 04:14:41,Statistics,Q73064,Continuous Distributions,5,70.58,106,0
3285,user_progressive,14,2026-04-05 05:41:01,Statistics,Q65850,Continuous Distributions,3,172.88,173,1
3286,user_progressive,14,2026-04-05 12:09:43,Statistics,Q83510,Continuous Distributions,5,138.31,155,0
3287,user_progressive,14,2026-04-06 04:17:54,Statistics,Q32558,Continuous Distributions,4,146.23,155,1
3288,user_progressive,14,2026-04-06 10:24:43,Statistics,Q75464,Continuous Distributions,3,98.23,96,0
3289,user_progressive,14,2026-04-06 11:18:51,Statistics,Q60486,Continuous Distributions,5,141.73,147,0
3290,user_progressive,14,2026-04-06 13:48:13,Statistics,Q70238,Continuous Distributions,3,79.05,101,1
3291,user_progressive,14,2026-04-06 15:35:47,Statistics,Q13710,Continuous Distributions,4,176.7,186,1
3292,user_progressive,14,2026-04-06 17:27:56,Statistics,Q61446,Continuous Distributions,4,120.37,166,0
3293,user_progressive,14,2026-04-07 06:28:14,Statistics,Q11523,Continuous Distributions,4,77.11,93,0
3294,user_progressive,14,2026-04-07 23:45:40,Statistics,Q29053,Continuous Distributions,4,83.38,134,1
3295,user_progressive,14,2026-04-08 02:39:15,Statistics,Q55712,Continuous Distributions,3,108.87,133,1
3296,user_progressive,14,2026-04-09 01:34:50,Statistics,Q62895,Continuous Distributions,3,136.32,166,1
3297,user_progressive,15,2026-04-09 11:31:07,Statistics,Q78305,Continuous Distributions,4,137.56,155,1
3298,user_progressive,15,2026-04-09 22:35:05,Statistics,Q74190,Continuous Distributions,3,134.69,167,0
3299,user_progressive,15,2026-04-09 23:41:08,Statistics,Q55175,Continuous Distributions,3,125.62,182,1
3300,user_progressive,15,2026-04-10 01:35:44,Statistics,Q99654,Continuous Distributions,4,99.02,100,0
3301,user_progressive,15,2026-04-10 05:54:18,Statistics,Q14899,Continuous Distributions,4,84.96,96,0
3302,user_progressive,15,2026-04-10 19:57:52,Statistics,Q51044,Continuous Distributions,5,122.82,130,0
3303,user_progressive,15,2026-04-11 10:32:14,Statistics,Q56521,Continuous Distributions,5,160.9,182,1
